comment_id,text,video_id,video_title
Ugza9Kbl4UqEYZd1vNt4AaABAg,"viva México,amo México, amo los indígenas ,vivan los👦👶😮👧muchachos(as)GENIOS. 

MEXICANAS,MEXICANOS EN EE.UU.,MÉXICO Y EN EL MUNDO. 


DESDE HACE  20 AÑOS UNA EXPLICACIÓN DETALLADA EN UN 

LIBRO CIENTÍFICO  LOS

"" TRES PRECIOS DEL PETRÓLEO ""

DEL DR. ALFREDO JALIFE RAHME. 


NOSOTROS  LO TRASPOLAMOS



"" A LOS TRES GOBIERNOS 

QUE GOBIERNAN MÉXICO ""

LOS TRES GOBIERNOS 


CÓMO  SE DICE EN EL 

""  ARGOT DEL HAMPA  ""


ESTÁN 

(1) ALINEADOS
(2) ENJUAGADOS
(3) EL QUE PARTE REPARTE SE QUEDA CON LA MAYOR PARTE.


EL SISTEMA DEEP STATE GLOBALISTAS NEOLIBERALES              (SOROS, ROSTCHILD, ROKEFELLER, BILL GATES) 

PADRES DE SATANÁS 

AHORA  (1) ES EL PRINCIPAL 

CON SUS ESCLAVOS PEONES PILLOS 

DE LOS EXPRESIDENTES Y GOBIERNO DE EE.UU. 
GOBERNANTE EN MÉXICO 

QUE SIN SER ELEGIDO POR EL PUEBLO ... 
IMPONE SISTEMAS  DE RAPIÑA

DONDE EL COYOTE ES EL REY DENTRO DEL GALLINERO)

DOMINA LATINOAMERICA 


SU NEGOCIO DENTRO DE UNO( EL SEXO ) EN 6 GRANDES  NEGOCIOS 

QUÉ  NO PUEDEN  SUBSISTIR 

INDEPENDIENTES  O SEA SE 

AUTOSUBSISTEN .

(1)MIGRACIÓN TUMULTUOSAS VIOLENTAS ILEGALES 
(1)TRÁFICO DROGAS *SINTÉTICAS*      (METHANPHETAMINES, ANPHETAMINES, AFEDRIN PARA HACER INNIMAGINABLES DROGAS SINTÉTICAS INCLUYENDO FENTANYL. 
*NATURALES* COCAIN, HEROIN MARIHUANA. 
(1) ARMAS
(1)DINERO
(1)TRATA DE BLANCAS (PORNOGRAFIA, PROSTITUCIÓN Y TRÁFICO DE ÓRGANOS HUMANOS) 
(1) HUACHICOL TRANSNACIONAL 
DESDE 1990  DEER PARK Y ALABAMA DESDE HACE 36.7 AÑOS SON UN ABUJERO NEGRO BUQUES PETROLEROS DE EE.UU.
O BUQUES PETROLEROS DE PEMEX   ROBAN DE LAS PLATAFORMAS PETROLERAS MEXICANAS 


PETROLEO  LO LLEVAN A TEXAS Y ALABAMA 

DESPUES LO HUACHICOLEAN

EN GASOLINAS  HACIA  ALABAMA, MONTGOMERY, TEXAS
NUEVO MÉXICO, ARIZONA, CALIFORNIA,  

VERACRUZ, TAMAULIPAS, NUEVO LEON, CHIHUAHUA, SONORA, SINALOA, BAJA CALIFORNIA NORTH  AND SOUTH. 


VEMOS 

QUE DICHOS ESTADOS  A DONDE 

HUACHICOLEAN  SON LOS MAS 

INDUSTRIALIZADOS 

REPRESENTANDO 

APROX  EL 50 % DEL ROBO

DE DAÑO A PEMEX, PRINCIPALMENTE  AL PUEBLO 

DE MÉXICO  


QUE SI SUMAMOS 


ES UN ROBO 

APROX. DE 

50 TRILLIONS OF TRILLIONS 

OF  DÓLLARES .


ADEMÁS   


EE.UU.  DESDE EL PERIODO

RÉGIMEN DICTATORIAL MILITAR-HACENDISTA MASON CENTRALISTA COMUNISTA ORGANIZADO CORRUPTO 

HASTA MAYO 30,2025

CONTINUAN 

ROBANDO EL 

60 POR CIENTO  DE LA PRODUCCIÓN  DE MÉXICO 

SIN PAGAR UN CÉNTIMO  DE 

DOLLAR. REPRESENTANDO 

UN ROBO DE EE.UU.  EN 

PETROLEO DESDE 1876-2025

APROX.  DE  400 MILLONES DE 

BARRILES DE PETRÓLEO 

Y EN DINERO

500 TRILLIONS OF TRILLIONS OF DÓLLARES. 


SIN  CONTAR EL ROBO 


DESDE  1872 AL 2025


DE  2 TRILLIONS TONELADAS DE 

PLATA 

1 TRILLIONS OF THE TRILLIONS OF GOLD


REPRESENTANDO 

APRO.  700 TRILLIONS OF THE TRILLIONS OF DÓLLARS 







EL (2) SEGUNDO GOBIERNO 

LOS TRASVESTIS FACHOS 

PEOR DE LO MISMO PRIANRDMORENA 

DESDE 


PERÍODO  DICTATORIAL MILITAR-HACENDISTA MASON CENTRALISTA JUDIO COMUNISTA ORGANIZADO CORRUPTO 
1833-1847 VALCANIZACION 
ANTONIO LOPEZ DE SANTANA 

1845-1859 CESECION A PERPETUIDAD 
BENDITO JUAREZ 

1876-1911 2025  CONFIRMACION 
RÉGIMEN DICTATORIAL MILITAR-HACENDISTA MASON CENTRALISTA COMUNISTA JUDIOS ORGANIZADO CORRUPTO 



PEOR DE LO MISMO PRIANRDMORENA 

ESCLAVOS PEONES PILLOS  

ADEMAS LINDISIMAS 

PERSONAS QUE  SON CANDIL DE LA. CALLE OBSCURIDAD DEL

PUEBLO DE  MÉXICO .


LOPEZ OBRADOR Y AHORA SHEINBAUM 


NO HAN. DENUNCIADO 


CÓMO  ES QUE  EL DEEP STATE GLOBALISTAS NEOLIBERALES 


SON DUENÑOS

DE LOS PUERTOS  DE 

VERACRUZ Y LAZARO CARDENAS 


VEAN  LO LINDISIMOS  PERSONAS 



(3) GOBIERNO  GOBERNANTE DE MEXICO

SON LOS CARTELES-BANDAS  DE 

CENTROSUDAMÉRICA CARIBE 


ESCLAVOS PEONES PILLOS DEL DEEP STATE GLOBALISTAS NEOLIBERALES 

TAN LINDISIMOS PERSONAS 

QUE LES TIENEN 

BANCOS  LAVADORES  DE DINERO

EN EL CARIBE  Y EN PANAMÁ 



PARA QUÉ  DEJEN

LA ENGORDA  DE LO ILLEGAL .








Por México Hablará Nuestra Ciencia y Tecnología  .",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxLkP6e6OjAB00T3t54AaABAg,Y los otros estados cuándo no solo Oxaca,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz-xyWQQa73Dt-Nfpd4AaABAg,y francia no tiene artefactos mexicanos????,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwfvrFWoM5Y3Dckv9d4AaABAg,Que bonita la cuarta transformación viva México viva la cuarta transformación viva Claudia Sheinbaum pardo viva Andrés Manuel López Obrador todos a votar esté 1o de junio,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzwqgjBnyEH5JVgSJZ4AaABAg,"Y si, si se puede elegir el doctor que hará una operación o cirugía..!!",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugwu5xEzUr6_qnvvORN4AaABAg,Deja tu lo guapa... lo inteligente!! 🖤,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugx5E5cjrtct5U4lZ5l4AaABAg,Presidenta solicito x medio de ud.que se es muy sensible en estos casos le llame la atencion a Martin Batres pues a pesar dehaber mandado mi casó del ISSSTE no hace nada y ya paso varios meses como creer en ustedes si su personal no atiende un pb. Serio ademas que salga de su escritorio y visite todos los ISSSTE de la republica pero demuestra que no sabe nada de nivel hospitalario urge me conteste y venga a Aguscalientes para que se de cuenta como es la vida de los trabajadores gracias sra Presidenta,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz6fUR2erpKbTx6GQB4AaABAg,Desde Las Vegas Nevada  Yo no puedo votar  poder judicial  que lastima porque  no estoy MEXICO todo nuestro hermanos que estan en Mexico a salir votar todos aga valer sus vote y mucho cuidado con  maestro violento  viva Mexico 🇲🇽 🇲🇽 🇲🇽 👍👍👍👍,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgyrMcPrntU3PekbNMh4AaABAg,"HAGAMOS QUE NUESTRO VOTO CAMBIE A EL PODER JUDICIAL, QUE HALLA JUSTICIA PARA TODOS Y NO PARA UNOS CUANTOS, NO PARA LOS QUE PUEDEN PAGAR AMPARO TRAS AMPARO Y AL QUE NO TIENE SE QUEDA EN EL OLVIDÓ POR ESO Y MÁS 💕POR EL BIEN DE TODOS, PRIMERO LOS POBRES🙏🏼💕 DÉMOSLE EN LA”M” A LA 🐀 INMUNDA DE LA PIÑA..TA Y A TODOS LOS QUE VIVEN DEL $ DEL PUEBLO DE MÉXICO 🇲🇽 PONGAMOSLE ALTO A LOS PRIVILEGIOS DE LOS PRIANISTAS VIVIDORES BUENOS PARA NADA💪🏻🤬 QUE VIVA AMLO🇲🇽 QUE VIVA CLAUDIA SHEINBAUM PARDO🇲🇽 QUE VIVA LA 4T🙏🏼🇲🇽💕 Y NO PERMITAMOS QUE EL PRIAN VUELVA A GOBERNAR MÉXICO 🇲🇽 N-U-N-C-A✊🏻🤨",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxIh9828_4_i6F-nV54AaABAg,A votar este 1 de junio. Por el bien de la justicia en México.,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgyFgaIfUy-GLgp96-l4AaABAg,ES INCREIBLE Y TRISTE  POR LO QUE VIVIO ESTE HERMOSO PAIS DE MI GUELITA🌹 MEXICO 🕊️🌹 INVACIONES ROBOS Y QUIEREN BORRAR SU IDENTIDAD🙏,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz7JBX75gvHPC4sB7N4AaABAg,"NO QUEREMOS NADA DE TRIDORES Y DEPREDADORES DE MÉXICO. 
QUE NUNCA REGRESEN ESOS TIPOS NI VIVOS, NI RESTOS!!!!! NOOO. PARA NADAAAA!!!",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwWAChsRk8QsXQTlBh4AaABAg,"Apoyando con todo a nuestra querida presidenta y a su gabinete,bendiciones para ellos y a nuestro querido AMLO 😊",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugzf6F9JLoLdFqkLmQR4AaABAg,No regreso de los restos del VENDEPATRIAS dictador porfirio diaz.,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwObZlQ3FIPNZsop1B4AaABAg,El invento de estos jóvenes es muy interesante. Los buscaré en redes para ver su invento. Son ejemplares.,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxeRLVmPpceyBi11WV4AaABAg,CERCO DE USA AL NARCOTEAFICO DE LA 4TRASH,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzTLwgdPhqZ_QOg4jp4AaABAg,❤,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzXUkAR2BHlk14YHap4AaABAg,TODO PARA SONORA Y MICHOACAN NADA. DE MENOS UN TREN DEL MUNICIPIO DE PURUANDIRO A MEXICO Y AL TREN MAYA,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzkXRF5Rmne7-1QLUh4AaABAg,"Ya tengo mi lista, analicé los perfiles de los candidatos y ya los ordené conforme al color de las boletas, columna izquierda es para mujeres, columna derecha hombres",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgyqsgMl6OUVkCuoPZt4AaABAg,Sear,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugy_pHIrIzrlX24jeOx4AaABAg,Palacio hierro,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugy6_KWr2CjBRrcNzz14AaABAg,A votar raza.,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugyog-W20fjlzdLUOjZ4AaABAg,Sambor,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwlOY6-iPAJgMz9b354AaABAg,Ese dispuesta periodista es un payaso 🤡 se cre ufff.,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwgUKOvTgVSJvjOmGR4AaABAg,"Salgamos a votar por un mejor manejo de los jueces, que se cumpla la ley, page el salinas pliego que no se diga haciendo pen…..",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwAQPf7nYo0M854pGV4AaABAg,"Parate para hacer la pregunta, ""cepilludo"" estás ante la presidenta.",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugy9EGckip4J0DG6lgh4AaABAg,Pregunta ❓❓❓❓❓❓❓❓❓❓❓❓❓❓ para Claudia sheinbaum ojo OJO ojo OJO ojo OJO ojo CLAUDIA SHEINBAUM que vas a hacer con tanto desaparecido en Guadalajara Jalisco OJO OJO OJO claudia sheinbaum,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugy99Y9AWkrpxPsQ1VJ4AaABAg,RESPECTO A LAS ADUANAS: PORQUE DEJAN PASAR LAS ARMAS DE LOS EEUU A MEXICO PARA LOS DELINCUENTES,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzSHZWxctQ5KWnZgAB4AaABAg,No podemos dejar entrar a la oposicion porqje ahora si ya no nos levantamos no vamos a dejar perder lo que  AMLO nos regresó,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgziXaDQcvxfcfbE3zJ4AaABAg,"La amo mi Presidenta porque: ""pueden volver a llevar el propedéutico las veces que quieran"" Esto me quita el miedo, el estrés y en sentimiento de rechazo, literal; (aunque no he sido rechazada de alguna escuela) nos da la certeza de NO SER ""DE LOS RECHAZADOS"" como antes ocurría.
Estudiaré mi Presidenta, estudiaré mucho ya que usted nos abre esta oportunidad, porque estudiar eleva el espiritu de cada uno y en suma de todo los mexicanos y porque los estudios es lo único que nos llevamos con nosotros a la tumba, después de haber sido personas preparadas.
Soy de la tercera edad y quero lograr una maestría para aportar trabajando en la preparación de más Mexicanos como docente o como Directiva.",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzRKthEY5iQ0GGt28l4AaABAg,*NUNCA OLVIDAR: EEUU lleva décadas ARMANDO A CARTELES para después cinicamente enviar a un Jorge Ramos o fulano parecido a cuestionar la violencia*,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugw-4jNGexI3NanME7F4AaABAg,Orguyo de Presidenta,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzxWVzxCJR412eGq8B4AaABAg,"*NO REBAJARSE. No busquen explicae a un@ de la CNTE lo aquí expuesto, solo vean sus rostros, su lenguaje,JAMAS entenderian de que les hablan. Quizas ni siquiera sepan el para qué, el por qué viven, su razón profunda de existir. No, no lo saben, porque de saberlo entenderian que la nosión de profesor implica una convicción de CAMBIAR PARA BIEN EL MUNDO. Ell@s NO lo tienen, no saben que es ello. Estan encerrados en su MINIMUNDO*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgyOJCqxZESQlzuklUZ4AaABAg,Apoyo a la Mejor Presidenta de Mexico 🇲🇽,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugx7WeddGYsqVrhmMgp4AaABAg,"VA DE NUEZ ...
Y CUANDO DESPERTARON 
TODOS LOS TITERES DE LOS OLIGARCAS CORRUPTOS CLONES DE LOS DRUG ADDICTS FENTANILOS  :  LOS MEDIOS MASIVOS FAKE NEWS, LOS MANIPULADORES QUIEN DA MAS ???
ZUKERMANNS, OPPENHEIMERS, ALAZRAKYS, MISHAS, LORETS, BROZOS  Y ASI HASTA LA NAUSEA  !!!
Y FRENTE A LAS VOTACIONES DEL 1o. DE JUNIO ... SEGUIAN ALLI    PETRIFICADOS !!!
ANIMO CIUDADANOS
LA MAYORIA DE LOS MEXICANOS AHI ESTAREMOS ... AL PIE DE LAS URNAS  !!!
Y CONTANDO",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzaY-h9lsUJ-OBQH_J4AaABAg,"*COMPRENDAN SU IGNORANCIA E IDIOTEZ. La culpa no es de la CNTE, sino del PAN/PRI. La CNTE solo es como los CARTELES, el producto de la educación de ANTES, de aquel modelo impuesto desde el extranjero para que México no se desarrollara y se mantuviera en constante desestabilización, pues ello conviene, por ejemplo a EEUU.( Reflexionar: si EEUU no permite que China o Rusia sean una potencia mayor a ellos, ¿Acaso permitirian que México se desarrollase y en cierto tiempo los superara?)*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzNsk-mMXQtV4i55VJ4AaABAg,¿Ya pusieron en su ñerfimyde Facebook su invitación para votar el domingo? Yo ya,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwfDVSxJGxmhOG3P014AaABAg,"Nos quitaron la música, pero no la voz. 👊",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgyDTYyK46PF6Tn2kix4AaABAg,"*MÁS CONOCIMIENTO IGUAL A +DINERO. Mientras la CNTE( que no por ello precisamenre maestr@s), estiran la mano para que les den más dinero, en China los profesores DAN TODO SU CONOCIMIENTO a sus alum@s y NUNCA PIERDEN CLASES pues saben que a mayor conocimiento, tanto sus alumnos como su país, tendran mejor economia y por lo tamto ellos ( los maestros) también. Cosa que la CNTE en México NO PIENSA, NO HACE, NUNCA HA HECHO,es decir, ayudar realmente y con conocimiento( que no tienen) a que México se desarrolle. Pero no busquen explicarle esto a un@ de la CNTE, nunca, jamas lo compremderan*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzrdGv0nLU2r83tGj14AaABAg,🤮,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwkZzRny-KVSxTFSBh4AaABAg,"Nos quitaron la musica, pero no la voz",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz91RyEZ5s_NOp-gmV4AaABAg,"Tengo ya preparado mi acordeón para ir a votar pasado mañana.
Todo acorde la trayectoria de candidatos del pueblo.
Cuente conmigo Presidenta.",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxTSLlIxaW9N5PYRx94AaABAg,Viva Mexico 🇲🇽 viva Nuestra presidenta Claudia sheinbaum pardo viva AMLO 🇲🇽 VIVA LA 4 TRANSFORMACION MUERA LA CORRUPCION Y VIVA LA DEMOCRACIA VIVA MEXICO 🇲🇽,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz3wQwNqGpmuB4-rNx4AaABAg,La CACA claudia. Los PEJENDEJOS chairos y el HDSPM #NARCOEXPRESIDENTE AMLOCO !! HIPOCRITAS y Q-LEROS!!,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz8ffRT_gVx8ii1BmF4AaABAg,"Votar mis putos huevos pendejos ,de nada sirve votar porque siempre hacen trampa y gana el más corrupto , el ser humano es ambicioso y aborasado de nacimiento ,en todas partes lo único que buscan es robar y sacarle dinero a los trabajadores ,impuestos que te quitan y no hacen valer por ejemplo del IMSS ,JMAS ,CFE ,telefonía y toda institución del gobierno te roban ,a mi me acaban de robar el SAT mis impuestos hijos de perra ,todos son unos putos rateros de cagada no deben confiar en nadie",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugx6qPB43MqTa9wT37B4AaABAg,"*COMPRENDAN SU IGNORANCIA E IDIOTEZ. La culpa no es de la CNTE, sino del PAN/PRI. La CNTE solo es como los CARTELES, el producto de la educación de ANTES, de aquel modelo impuesto desde el extranjero para que México no se desarrollara y se mantuviera en constante desestabilización.*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugx1ZG5p3dHQuKSNaNJ4AaABAg,"Ridícula la reportera que lleva el tema Acapulco. La desmienten los centistas que están tan ""traumados"" que les da por andar atacando oficinas electorales y que si les cae otro fenómeno meteorológico no tendrán cara para   pedir ayuda.",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgymQX1dCmcquDCPhdF4AaABAg,"Así mismo que regresen el Oro Mexicano que tienen según los bancos de otros países, y también a don Porfirio..🤣🤣",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxYBDweBwsT2rPW2Mh4AaABAg,"*MÁS CONOCIMIENTO IGUAL A MÁS DINERO. Mientras la CNTE( que no por ello precisamenre maestr@s), estiran la mano para que les den más dinero, en China los profesores DAN TODO SU CONOCIMIENTO a sus alum@s y NUNCA PIERDEN CLASES pues saben que a mayor conocimiento, tanto sus alumnos como su país, tendran mejor economia y por lo tamto ellos ( los maestros) también. Cosa que la CNTE en México NO PIENSA, NO HACE, NUNCA HA HECHO,es decir, ayudar realmente y con conocimiento( que no tienen) a que México se desarrolle*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzmE0Ti-MB6dOM-0VZ4AaABAg,Ya tenemos nuestra lista y estamos listos para votar éste domingo primero de junio para elegir el nuevo poder judicial y echar al basurero de la historia al viejo poder judicial corrupto empezado por la piña,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzUkN7gvgbzUv8OLcd4AaABAg,QUE NOOOO REGRESE DON PORFIRIO NI EN SUS RESTOS. QUE SE QUEDEN EN DÓNDE ESTÁN. AQUÍ EN MÉXICO NO CABEN,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugz-k_2BE0wwCLuTt4B4AaABAg,"Todos con Claudia Sheinbaum Pardo PRESIDENTA y con MORENA desde Tuxtla Gutiérrez,CHIAPAS para consolidar el segundo piso de la CUARTA TRANSFORMACIÓN ni un paso ATRÁS hoy más que NUNCA",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwQKwBz_zT8k7xEGfR4AaABAg,La corrupción en las aduanas es inmensa. Un amigo chiapaneco regresó voluntariamente a México después de más de 2O años viviendo y trabajando en Texas. El agente que le tocó en el puente de Matamoros lo extorsionó con 500 dólares bajo la amenaza que si no pagaba lo entregaba al crimen organizado.,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzrF9zDqpjPk_mkNhl4AaABAg,La presidenta con extensión de pelo😂,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwNPq2iZKNJ_Sx-KSx4AaABAg,SRA. PRESIDENTA LE PEDIMOS PONER ORDEN EN ESTOS VÁNDALOS DE LA CNTE POR TODAS BARBARIDADES QUE COMETEN AL CERRAR ACCESOS DEL CIUDADANO TENEMOS QUE SALIR A TRABAJAR A HACER TRÁMITES LOS JÓVENES A ESTUDIAR Y ESTOS VÁNDALOS NO PERMITEN LAS ACTIVIDADES DE LOS CIUDADANOS YA NOS TIENEN MUY MOLESTOS NO ES JUSTO PARA NOSOTROS QUE SI PAGAMOS IMPUESTOS Y QUE NOS DESCUENTAN SI LLEGAMOS TARDE AL TRABAJO O NO LLEGAMOS 😢,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgyZhA_Zn8oG4nljEyt4AaABAg,Vas ala comer mega,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugxi7-viVi4kFxcIhdp4AaABAg,Chedawi mismo pero más barato Diego nieves h,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxZJVOq9UAxniBOq7J4AaABAg,"*CHINA con su COMUNISMO esta poniendo en ridiculo a todo occidente. No solo por su alta tecnología o por sacar de la pobreza a 700 millones de Chinos, sino ademas se tiene previsto para próximos meses la puesta en acción de un ""sol artificial"", lo que proporcionara a China energia infinita.*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgzYF6FIQ9G5UIGWpTN4AaABAg,DRA. BENDICIONES  ❤ VAMOS X  LA RENOVACIÓN TOTAL D. NUESTROS JUESES. CESAR PRESIDENTE❤❤❤,VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgwKbsP7y9gDSxHpsSF4AaABAg,"*CHINA YA TIENE 10G. Mientras el planeta transfiere datos en dispositivos con 5G, China desde hace poco más de un mes ya cuenta con 10G, transfiere videos en 2.8 MILISEGUNDOS, descargas de 9,853 Mbps y subidas de almenos 1,008 mbps.*",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
UgxmxeqZW97-2ZnliUp4AaABAg,"ℹ️🎙🇲🇽 1o de Junio Vota Todo Candidatos del Poder Ejecutivo de Sheinbaum 
ℹ️🎙🇲🇽#iMageniContexto 
A México se le Respeta 🫵
🟩⬜️🟥 Viene el Pueblo Insurecto, Arrogante y Libre de México para arrasar con todo al PRI al PAN y MC Vamos a echarle ganas!! 📺🇲🇽 ℹ️Magen ℹ️Contexto",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
Ugydu5FXinfyQjWQ-Yd4AaABAg,"REPRESENTANTES DE LA ""cnte"" (L0B0$ CON PIEL DE OVEJAS): PRETENDEN ENGAÑAR; TODA SU ACTITUD Y MUESTRA DE PROTESTA, ""ES PRIANISTA""!!!",VI4iUJTMQ-c,Conferencia de prensa matutina. Viernes 30 de mayo 2025 | Presidenta Claudia Sheinbaum
